date,time,time_number,vis_distance,temp,wind_speed
8/5/2022,9:51:00 AM,951,16093,20.6,26
8/5/2022,10:51:00 AM,1051,16093,20.6,21
8/5/2022,11:51:00 AM,1151,16093,20.6,15
8/5/2022,12:00:00 PM,1200,16000,20.6,15
8/5/2022,12:51:00 PM,1251,16093,23.3,21
8/5/2022,1:51:00 PM,1351,16093,25,0
8/5/2022,2:51:00 PM,1451,16093,26.7,15
8/5/2022,3:51:00 PM,1551,16093,29.4,21
8/5/2022,4:51:00 PM,1651,16093,30,41
8/5/2022,5:51:00 PM,1751,16093,30,41
8/5/2022,6:00:00 PM,1800,16000,30,41
8/5/2022,6:51:00 PM,1851,16093,30,36
8/5/2022,7:51:00 PM,1951,16093,30.6,46
8/5/2022,8:51:00 PM,2051,16093,30.6,57
8/5/2022,9:51:00 PM,2151,16093,30,41
8/5/2022,10:51:00 PM,2251,16093,30,36
8/5/2022,11:51:00 PM,2351,16093,29.4,46
8/6/2022,12:00:00 AM,0,16000,29.4,46
8/6/2022,12:51:00 AM,51,16093,28.3,31
8/6/2022,1:51:00 AM,151,16093,27.8,15
8/6/2022,2:51:00 AM,251,16093,26.7,31
8/6/2022,3:51:00 AM,351,11265,25.6,41
8/6/2022,4:51:00 AM,451,11265,25.6,26
8/6/2022,5:51:00 AM,551,9656,25.6,15
8/6/2022,5:59:00 AM,559,999999,999.9,9999
8/6/2022,6:00:00 AM,600,9000,25.6,15
8/6/2022,6:51:00 AM,651,9656,25,21
8/6/2022,7:51:00 AM,751,12875,24.4,21
8/6/2022,8:51:00 AM,851,16093,23.9,15
8/6/2022,9:51:00 AM,951,16093,23.3,21
8/6/2022,10:51:00 AM,1051,16093,23.3,15
8/6/2022,11:51:00 AM,1151,16093,23.9,21
8/6/2022,12:00:00 PM,1200,16000,23.9,21
8/6/2022,12:51:00 PM,1251,16093,26.1,21
8/6/2022,1:51:00 PM,1351,16093,27.8,31
8/6/2022,2:51:00 PM,1451,16093,29.4,31
8/6/2022,3:51:00 PM,1551,16093,31.1,46
8/6/2022,4:51:00 PM,1651,16093,31.1,26
8/6/2022,5:51:00 PM,1751,16093,32.2,57
8/6/2022,6:00:00 PM,1800,16000,32.2,57
8/6/2022,6:51:00 PM,1851,16093,33.9,57
8/6/2022,7:51:00 PM,1951,16093,33.3,41
8/6/2022,8:51:00 PM,2051,16093,34.4,46
8/6/2022,9:51:00 PM,2151,16093,32.2,51
8/6/2022,10:51:00 PM,2251,16093,31.7,41
8/6/2022,11:51:00 PM,2351,16093,31.1,46
8/7/2022,12:00:00 AM,0,16000,31.1,46
8/7/2022,12:51:00 AM,51,16093,31.1,36
8/7/2022,1:51:00 AM,151,16093,30,41
8/7/2022,2:51:00 AM,251,16093,29.4,31
8/7/2022,3:51:00 AM,351,16093,28.9,41
8/7/2022,4:51:00 AM,451,16093,28.3,51
8/7/2022,5:51:00 AM,551,16093,28.3,51
8/7/2022,5:59:00 AM,559,999999,999.9,9999
8/7/2022,6:00:00 AM,600,16000,28.3,51
8/7/2022,6:51:00 AM,651,16093,28.3,62
8/7/2022,7:51:00 AM,751,16093,27.8,26
8/7/2022,8:48:00 AM,848,16093,27,93
8/7/2022,8:51:00 AM,851,16093,26.7,62
8/7/2022,8:55:00 AM,855,16093,26.1,41
8/7/2022,9:22:00 AM,922,16093,25.6,51
8/7/2022,9:51:00 AM,951,16093,23.9,21
8/7/2022,10:18:00 AM,1018,16093,23.9,26
8/7/2022,10:51:00 AM,1051,16093,23.9,21
8/7/2022,11:51:00 AM,1151,16093,23.9,0
8/7/2022,12:00:00 PM,1200,16000,23.9,0
8/7/2022,12:51:00 PM,1251,14484,23.9,21
8/7/2022,1:51:00 PM,1351,16093,23.9,31
8/7/2022,2:51:00 PM,1451,16093,24.4,26
8/7/2022,3:51:00 PM,1551,16093,24.4,26
8/7/2022,4:51:00 PM,1651,16093,23.9,31
8/7/2022,5:51:00 PM,1751,14484,24.4,36
8/7/2022,6:00:00 PM,1800,14000,24.4,36
8/7/2022,6:51:00 PM,1851,16093,25,41
8/7/2022,7:51:00 PM,1951,16093,25.6,26
8/7/2022,8:51:00 PM,2051,16093,26.7,21
8/7/2022,9:51:00 PM,2151,16093,27.2,31
8/7/2022,10:15:00 PM,2215,16093,27.2,21
8/7/2022,10:51:00 PM,2251,16093,27.2,31
8/7/2022,11:20:00 PM,2320,16093,26.7,31
8/7/2022,11:41:00 PM,2341,16093,26.7,26
8/7/2022,11:51:00 PM,2351,16093,26.7,31
8/8/2022,12:00:00 AM,0,16000,26.7,31
8/8/2022,12:51:00 AM,51,16093,26.1,21
8/8/2022,1:07:00 AM,107,16093,26.1,26
8/8/2022,1:51:00 AM,151,16093,26.1,0
8/8/2022,2:44:00 AM,244,16093,25.6,21
8/8/2022,2:51:00 AM,251,16093,25.6,26
8/8/2022,3:51:00 AM,351,11265,25,0
8/8/2022,4:51:00 AM,451,16093,25,21
8/8/2022,5:51:00 AM,551,12875,24.4,26
8/8/2022,5:59:00 AM,559,999999,999.9,9999
8/8/2022,6:00:00 AM,600,12000,24.4,26
8/8/2022,6:51:00 AM,651,14484,25,31
8/8/2022,7:51:00 AM,751,16093,24.4,41
8/8/2022,8:51:00 AM,851,16093,25,26
8/8/2022,9:51:00 AM,951,16093,25.6,41
8/8/2022,10:51:00 AM,1051,16093,26.1,51
8/8/2022,11:51:00 AM,1151,16093,25,57
8/8/2022,12:00:00 PM,1200,16000,25,57
8/8/2022,12:17:00 PM,1217,9656,23.9,88
8/8/2022,12:23:00 PM,1223,1609,23.3,93
8/8/2022,12:32:00 PM,1232,6437,23.9,41
8/8/2022,12:39:00 PM,1239,9656,23.9,36
8/8/2022,12:51:00 PM,1251,9656,23.9,31
8/8/2022,1:51:00 PM,1351,16093,23.9,46
8/8/2022,2:51:00 PM,1451,16093,23.9,62
8/8/2022,3:51:00 PM,1551,14484,23.9,77
8/8/2022,4:51:00 PM,1651,16093,23.3,51
8/8/2022,5:51:00 PM,1751,16093,26.1,57
8/8/2022,6:00:00 PM,1800,16000,26.1,57
8/8/2022,6:27:00 PM,1827,16093,26.7,51
8/8/2022,6:51:00 PM,1851,16093,26.1,72
8/8/2022,7:11:00 PM,1911,16093,25.6,41
8/8/2022,7:20:00 PM,1920,2012,24.4,57
8/8/2022,7:34:00 PM,1934,3219,23.9,62
8/8/2022,7:41:00 PM,1941,8047,23.3,67
8/8/2022,7:51:00 PM,1951,9656,23.3,67
8/8/2022,8:09:00 PM,2009,8047,21.1,72
8/8/2022,8:36:00 PM,2036,16093,20.6,67
8/8/2022,8:51:00 PM,2051,12875,20,77
8/8/2022,9:51:00 PM,2151,8047,18.3,72
8/8/2022,10:39:00 PM,2239,12875,18.3,51
8/8/2022,10:51:00 PM,2251,16093,18.9,62
8/8/2022,11:49:00 PM,2349,16093,19,51
8/8/2022,11:51:00 PM,2351,16093,19.4,57
8/9/2022,12:00:00 AM,0,16000,19.4,57
8/9/2022,12:38:00 AM,38,16093,19.4,51
8/9/2022,12:51:00 AM,51,16093,19.4,67
8/9/2022,1:16:00 AM,116,16093,19.4,62
8/9/2022,1:51:00 AM,151,16093,19.4,46
8/9/2022,2:21:00 AM,221,16093,19.4,57
8/9/2022,2:51:00 AM,251,16093,19.4,51
8/9/2022,3:51:00 AM,351,16093,19.4,36
8/9/2022,4:51:00 AM,451,16093,18.9,36
8/9/2022,5:51:00 AM,551,16093,18.9,26
8/9/2022,5:59:00 AM,559,999999,999.9,9999
8/9/2022,6:00:00 AM,600,16000,18.9,26
8/9/2022,6:14:00 AM,614,16093,18.9,15
8/9/2022,6:51:00 AM,651,16093,18.3,26
8/9/2022,7:45:00 AM,745,16093,18,31
8/9/2022,7:51:00 AM,751,16093,18.3,36
8/9/2022,8:51:00 AM,851,16093,17.8,36
8/9/2022,9:51:00 AM,951,16093,17.2,36
8/9/2022,10:51:00 AM,1051,16093,16.7,31
8/9/2022,11:51:00 AM,1151,16093,17.8,31
8/9/2022,12:00:00 PM,1200,16000,17.8,31
8/9/2022,12:18:00 PM,1218,16093,17.8,46
8/9/2022,12:51:00 PM,1251,16093,18.3,41
8/9/2022,1:15:00 PM,1315,16093,20.6,51
8/9/2022,1:51:00 PM,1351,16093,21.1,57
8/9/2022,2:49:00 PM,1449,16093,22,62
8/9/2022,2:51:00 PM,1451,16093,21.7,62
8/9/2022,3:22:00 PM,1522,16093,22.2,62
8/9/2022,3:51:00 PM,1551,16093,22.2,62
8/9/2022,4:51:00 PM,1651,16093,22.8,62
8/9/2022,5:51:00 PM,1751,16093,23.3,51
8/9/2022,6:00:00 PM,1800,16000,23.3,51
8/9/2022,6:51:00 PM,1851,16093,23.9,51
8/9/2022,7:51:00 PM,1951,16093,24.4,46
8/9/2022,8:51:00 PM,2051,16093,24.4,62
8/9/2022,9:51:00 PM,2151,16093,24.4,46
8/9/2022,10:51:00 PM,2251,16093,23.9,46
8/9/2022,11:51:00 PM,2351,16093,22.8,46
8/10/2022,12:00:00 AM,0,16000,22.8,46
8/10/2022,12:51:00 AM,51,16093,21.1,31
8/10/2022,1:51:00 AM,151,16093,20.6,15
8/10/2022,2:51:00 AM,251,16093,20,26
8/10/2022,3:51:00 AM,351,16093,17.8,21
8/10/2022,4:51:00 AM,451,16093,18.3,0
8/10/2022,5:51:00 AM,551,16093,17.8,0
8/10/2022,5:59:00 AM,559,999999,999.9,9999
8/10/2022,6:00:00 AM,600,16000,17.8,0
8/10/2022,6:51:00 AM,651,16093,16.7,0
8/10/2022,7:51:00 AM,751,16093,16.1,0
8/10/2022,8:51:00 AM,851,16093,16.1,21
8/10/2022,9:51:00 AM,951,16093,16.1,15
8/10/2022,10:51:00 AM,1051,16093,16.7,15
8/10/2022,11:51:00 AM,1151,16093,17.2,0
8/10/2022,12:00:00 PM,1200,16000,17.2,0
8/10/2022,12:51:00 PM,1251,16093,19.4,0
8/10/2022,1:51:00 PM,1351,16093,22.2,0
8/10/2022,2:51:00 PM,1451,16093,24.4,31
8/10/2022,3:51:00 PM,1551,16093,27.2,31
8/10/2022,4:51:00 PM,1651,16093,27.2,0
8/10/2022,5:51:00 PM,1751,16093,27.8,41
8/10/2022,6:51:00 PM,1851,16093,28.3,21
8/10/2022,7:51:00 PM,1951,16093,28.9,46
8/10/2022,8:51:00 PM,2051,16093,28.9,36
8/10/2022,9:51:00 PM,2151,16093,28.9,31
8/10/2022,10:51:00 PM,2251,16093,28.9,41
8/10/2022,11:51:00 PM,2351,16093,27.8,31
8/11/2022,12:00:00 AM,0,16000,27.8,31
8/11/2022,12:51:00 AM,51,16093,26.7,31
8/11/2022,1:51:00 AM,151,16093,25.6,26
8/11/2022,2:51:00 AM,251,16093,24.4,21
8/11/2022,3:51:00 AM,351,16093,23.3,26
8/11/2022,4:51:00 AM,451,16093,22.8,31
8/11/2022,5:51:00 AM,551,16093,22.8,26
8/11/2022,5:59:00 AM,559,999999,999.9,9999
8/11/2022,6:00:00 AM,600,16000,22.8,26
8/11/2022,6:51:00 AM,651,16093,22.2,31
8/11/2022,7:51:00 AM,751,16093,21.7,21
8/11/2022,8:51:00 AM,851,16093,22.2,41
8/11/2022,9:29:00 AM,929,16093,22.2,51
8/11/2022,9:51:00 AM,951,16093,22.2,51
8/11/2022,10:49:00 AM,1049,16093,22,67
8/11/2022,10:51:00 AM,1051,16093,22.2,72
8/11/2022,11:29:00 AM,1129,16093,22.2,57
8/11/2022,11:51:00 AM,1151,16093,22.2,57
8/11/2022,12:00:00 PM,1200,16000,22.2,57
8/11/2022,12:51:00 PM,1251,16093,22.8,57
8/11/2022,1:51:00 PM,1351,16093,23.3,67
8/11/2022,2:51:00 PM,1451,16093,23.9,67
8/11/2022,3:51:00 PM,1551,16093,24.4,72
8/11/2022,4:51:00 PM,1651,16093,23.9,67
8/11/2022,5:51:00 PM,1751,16093,25,67
8/11/2022,6:00:00 PM,1800,16000,25,67
8/11/2022,6:51:00 PM,1851,16093,25,62
8/11/2022,7:51:00 PM,1951,16093,25.6,88
8/11/2022,8:51:00 PM,2051,16093,25,88
8/11/2022,9:51:00 PM,2151,16093,24.4,82
8/11/2022,10:51:00 PM,2251,16093,23.9,77
8/11/2022,11:51:00 PM,2351,16093,22.8,72
8/12/2022,12:00:00 AM,0,16000,22.8,72
8/12/2022,12:51:00 AM,51,16093,21.1,67
8/12/2022,1:51:00 AM,151,16093,20,62
8/12/2022,2:51:00 AM,251,16093,19.4,46
8/12/2022,3:51:00 AM,351,16093,17.2,31
8/12/2022,4:51:00 AM,451,16093,17.8,31
8/12/2022,5:51:00 AM,551,16093,16.7,26
8/12/2022,5:59:00 AM,559,999999,999.9,9999
8/12/2022,6:00:00 AM,600,16000,16.7,26
8/12/2022,6:51:00 AM,651,16093,16.1,15
8/12/2022,7:51:00 AM,751,16093,15,36
8/12/2022,8:51:00 AM,851,16093,14.4,26
8/12/2022,9:51:00 AM,951,16093,16.1,15
8/12/2022,10:51:00 AM,1051,16093,16.1,21
8/12/2022,11:51:00 AM,1151,16093,17.2,21
8/12/2022,12:00:00 PM,1200,16000,17.2,21
8/12/2022,12:51:00 PM,1251,16093,20.6,36
8/12/2022,1:51:00 PM,1351,16093,22.2,31
8/12/2022,2:51:00 PM,1451,16093,23.3,31
8/12/2022,3:51:00 PM,1551,16093,24.4,15
8/12/2022,4:51:00 PM,1651,16093,23.9,31
8/12/2022,5:51:00 PM,1751,16093,23.9,26
8/12/2022,6:00:00 PM,1800,16000,23.9,26
8/12/2022,6:51:00 PM,1851,16093,23.9,31
8/12/2022,7:51:00 PM,1951,16093,25,31
8/12/2022,8:51:00 PM,2051,16093,23.9,15
8/12/2022,9:51:00 PM,2151,16093,23.9,41
8/12/2022,10:51:00 PM,2251,16093,23.9,41
8/12/2022,11:51:00 PM,2351,16093,22.8,36
8/13/2022,12:00:00 AM,0,16000,22.8,36
8/13/2022,12:51:00 AM,51,16093,22.2,31
8/13/2022,1:51:00 AM,151,16093,22.2,26
8/13/2022,2:51:00 AM,251,16093,22.2,15
8/13/2022,3:51:00 AM,351,16093,22.2,0
8/13/2022,4:51:00 AM,451,16093,21.7,31
8/13/2022,5:51:00 AM,551,16093,21.1,31
8/13/2022,5:59:00 AM,559,999999,999.9,9999
8/13/2022,6:00:00 AM,600,16000,21.1,31
8/13/2022,6:51:00 AM,651,16093,21.7,31
8/13/2022,7:51:00 AM,751,16093,21.1,36
8/13/2022,8:51:00 AM,851,16093,20.6,36
8/13/2022,9:51:00 AM,951,16093,20,36
8/13/2022,10:51:00 AM,1051,16093,19.4,26
8/13/2022,11:51:00 AM,1151,16093,19.4,26
8/13/2022,12:00:00 PM,1200,16000,19.4,26
8/13/2022,12:51:00 PM,1251,16093,20.6,31
8/13/2022,1:51:00 PM,1351,16093,21.7,46
8/13/2022,2:51:00 PM,1451,16093,23.3,57
8/13/2022,3:51:00 PM,1551,16093,23.9,41
8/13/2022,4:51:00 PM,1651,16093,25,88
8/13/2022,5:51:00 PM,1751,16093,23.9,72
8/13/2022,6:00:00 PM,1800,16000,23.9,72
8/13/2022,6:51:00 PM,1851,16093,25.6,72
8/13/2022,7:51:00 PM,1951,16093,24.4,67
8/13/2022,8:51:00 PM,2051,16093,24.4,82
8/13/2022,9:51:00 PM,2151,16093,25.6,57
8/13/2022,10:51:00 PM,2251,16093,25.6,51
8/13/2022,11:51:00 PM,2351,16093,25.6,41
8/14/2022,12:00:00 AM,0,16000,25.6,41
8/14/2022,12:51:00 AM,51,16093,25,51
8/14/2022,1:51:00 AM,151,16093,24.4,57
8/14/2022,2:51:00 AM,251,16093,23.9,46
8/14/2022,3:51:00 AM,351,16093,23.3,51
8/14/2022,4:51:00 AM,451,16093,23.3,41
8/14/2022,5:51:00 AM,551,16093,22.2,41
8/14/2022,5:59:00 AM,559,999999,999.9,9999
8/14/2022,6:00:00 AM,600,16000,22.2,41
8/14/2022,6:51:00 AM,651,16093,22.2,31
8/14/2022,7:51:00 AM,751,16093,21.7,31
8/14/2022,8:49:00 AM,849,16093,22,0
8/14/2022,8:51:00 AM,851,16093,21.7,0
8/14/2022,9:51:00 AM,951,16093,21.7,15
8/14/2022,10:51:00 AM,1051,16093,21.7,21
8/14/2022,11:51:00 AM,1151,16093,21.7,0
8/14/2022,12:00:00 PM,1200,16000,21.7,0
8/14/2022,12:51:00 PM,1251,16093,22.2,0
8/14/2022,1:49:00 PM,1349,16093,23,26
8/14/2022,1:51:00 PM,1351,16093,22.8,31
8/14/2022,2:51:00 PM,1451,16093,23.3,41
8/14/2022,3:03:00 PM,1503,16093,23.9,36
8/14/2022,3:36:00 PM,1536,16093,25,36
8/14/2022,3:51:00 PM,1551,16093,23.9,62
8/14/2022,4:51:00 PM,1651,16093,23.3,67
8/14/2022,5:49:00 PM,1749,16093,22,77
8/14/2022,5:51:00 PM,1751,16093,22.2,72
8/14/2022,6:00:00 PM,1800,16000,22.2,72
8/14/2022,6:51:00 PM,1851,16093,21.7,72
8/14/2022,7:51:00 PM,1951,16093,20.6,72
8/14/2022,8:51:00 PM,2051,16093,20,82
8/14/2022,9:51:00 PM,2151,16093,20.6,77
8/14/2022,10:51:00 PM,2251,16093,20,57
8/14/2022,11:49:00 PM,2349,16093,21,72
8/14/2022,11:51:00 PM,2351,16093,20.6,72
8/15/2022,12:00:00 AM,0,16000,20.6,72
8/15/2022,12:51:00 AM,51,16093,20.6,62
8/15/2022,1:51:00 AM,151,16093,19.4,67
8/15/2022,2:51:00 AM,251,16093,19.4,67
8/15/2022,3:20:00 AM,320,16093,19.4,57
8/15/2022,3:38:00 AM,338,16093,19.4,62
8/15/2022,3:51:00 AM,351,16093,18.9,57
8/15/2022,4:25:00 AM,425,16093,18.9,46
8/15/2022,4:45:00 AM,445,16093,19,51
8/15/2022,4:51:00 AM,451,16093,19.4,46
8/15/2022,5:17:00 AM,517,16093,19.4,41
8/15/2022,5:35:00 AM,535,16093,19.4,36
8/15/2022,5:51:00 AM,551,16093,19.4,46
8/15/2022,5:59:00 AM,559,999999,999.9,9999
8/15/2022,6:00:00 AM,600,16000,19.4,46
8/15/2022,6:03:00 AM,603,16093,19.4,46
8/15/2022,6:19:00 AM,619,16093,19.4,46
8/15/2022,6:41:00 AM,641,16093,19.4,46
8/15/2022,6:51:00 AM,651,16093,19.4,51
8/15/2022,7:35:00 AM,735,16093,19.4,46
8/15/2022,7:51:00 AM,751,16093,19.4,51
8/15/2022,8:51:00 AM,851,16093,19.4,36
8/15/2022,9:44:00 AM,944,16093,19.4,41
8/15/2022,9:51:00 AM,951,16093,19.4,41
8/15/2022,10:51:00 AM,1051,16093,19.4,41
8/15/2022,11:51:00 AM,1151,16093,20,46
8/15/2022,12:00:00 PM,1200,16000,20,46
8/15/2022,12:51:00 PM,1251,16093,21.1,41
8/15/2022,1:51:00 PM,1351,16093,22.8,57
8/15/2022,2:51:00 PM,1451,16093,23.3,51
8/15/2022,3:51:00 PM,1551,16093,24.4,46
8/15/2022,4:51:00 PM,1651,16093,25.6,62
8/15/2022,5:51:00 PM,1751,16093,25.6,57
8/15/2022,6:00:00 PM,1800,16000,25.6,57
8/15/2022,6:51:00 PM,1851,16093,25,57
8/15/2022,7:51:00 PM,1951,16093,25,62
8/15/2022,8:51:00 PM,2051,16093,24.4,46
8/15/2022,9:51:00 PM,2151,16093,23.9,57
8/15/2022,10:51:00 PM,2251,16093,23.3,36
8/15/2022,11:51:00 PM,2351,16093,22.2,36
8/16/2022,12:00:00 AM,0,16000,22.2,36
8/16/2022,12:51:00 AM,51,16093,21.7,36
8/16/2022,1:51:00 AM,151,16093,21.1,62
8/16/2022,2:51:00 AM,251,16093,20.6,51
8/16/2022,3:51:00 AM,351,16093,19.4,46
8/16/2022,4:51:00 AM,451,16093,19.4,31
8/16/2022,5:51:00 AM,551,16093,18.9,36
8/16/2022,5:59:00 AM,559,999999,999.9,9999
8/16/2022,6:00:00 AM,600,16000,18.9,36
8/16/2022,6:51:00 AM,651,16093,17.8,26
8/16/2022,7:51:00 AM,751,16093,17.2,21
8/16/2022,8:51:00 AM,851,16093,17.2,26
8/16/2022,9:51:00 AM,951,16093,16.7,31
8/16/2022,10:51:00 AM,1051,14484,16.7,15
8/16/2022,11:51:00 AM,1151,16093,17.8,26
8/16/2022,12:00:00 PM,1200,16000,17.8,26
8/16/2022,12:51:00 PM,1251,16093,20.6,31
8/16/2022,1:51:00 PM,1351,16093,23.3,46
8/16/2022,2:51:00 PM,1451,16093,24.4,26
8/16/2022,3:51:00 PM,1551,16093,25,41
8/16/2022,4:51:00 PM,1651,16093,25.6,62
8/16/2022,5:51:00 PM,1751,16093,26.7,36
8/16/2022,6:00:00 PM,1800,16000,26.7,36
8/16/2022,6:51:00 PM,1851,16093,26.7,57
8/16/2022,7:51:00 PM,1951,16093,26.7,72
8/16/2022,8:51:00 PM,2051,16093,26.7,77
8/16/2022,9:51:00 PM,2151,16093,25.6,72
8/16/2022,10:51:00 PM,2251,16093,25,72
8/16/2022,11:51:00 PM,2351,16093,23.9,62
8/17/2022,12:00:00 AM,0,16000,23.9,62
8/17/2022,12:51:00 AM,51,16093,22.2,62
8/17/2022,1:51:00 AM,151,16093,21.1,46
8/17/2022,2:51:00 AM,251,16093,18.9,36
8/17/2022,3:51:00 AM,351,16093,18.3,26
8/17/2022,4:51:00 AM,451,16093,18.3,26
8/17/2022,5:51:00 AM,551,16093,18.3,21
8/17/2022,5:59:00 AM,559,999999,999.9,9999
8/17/2022,6:51:00 AM,651,16093,16.7,31
8/17/2022,7:51:00 AM,751,16093,16.7,26
8/17/2022,8:51:00 AM,851,16093,17.2,26
8/17/2022,9:51:00 AM,951,16093,17.2,21
8/17/2022,10:51:00 AM,1051,16093,16.7,26
8/17/2022,11:51:00 AM,1151,16093,17.2,26
8/17/2022,12:00:00 PM,1200,16000,17.2,26
8/17/2022,12:51:00 PM,1251,16093,20,36
8/17/2022,1:51:00 PM,1351,16093,23.3,36
8/17/2022,2:51:00 PM,1451,16093,25,41
8/17/2022,3:51:00 PM,1551,16093,25.6,51
8/17/2022,4:51:00 PM,1651,16093,26.7,31
8/17/2022,5:51:00 PM,1751,16093,26.7,46
8/17/2022,6:00:00 PM,1800,16000,26.7,46
8/17/2022,6:51:00 PM,1851,16093,27.2,36
8/17/2022,7:51:00 PM,1951,16093,27.2,41
8/17/2022,8:51:00 PM,2051,16093,27.2,36
8/17/2022,9:51:00 PM,2151,16093,26.1,36
8/17/2022,10:51:00 PM,2251,16093,26.1,36
8/17/2022,11:51:00 PM,2351,16093,25,36
8/18/2022,12:00:00 AM,0,16000,25,36
8/18/2022,12:51:00 AM,51,16093,22.8,41
8/18/2022,1:51:00 AM,151,16093,21.7,21
8/18/2022,2:51:00 AM,251,16093,20.6,26
8/18/2022,3:51:00 AM,351,16093,20,0
8/18/2022,4:51:00 AM,451,16093,19.4,15
8/18/2022,5:51:00 AM,551,16093,18.3,0
8/18/2022,5:59:00 AM,559,999999,999.9,9999
8/18/2022,6:00:00 AM,600,16000,18.3,0
8/18/2022,6:51:00 AM,651,16093,18.3,21
8/18/2022,7:51:00 AM,751,16093,17.8,0
8/18/2022,8:51:00 AM,851,16093,17.2,0
8/18/2022,9:51:00 AM,951,16093,16.7,0
8/18/2022,10:51:00 AM,1051,16093,16.7,0
8/18/2022,11:51:00 AM,1151,16093,17.2,0
8/18/2022,12:00:00 PM,1200,16000,17.2,0
8/18/2022,12:51:00 PM,1251,16093,20,0
8/18/2022,1:51:00 PM,1351,16093,22.2,31
8/18/2022,2:51:00 PM,1451,16093,24.4,26
8/18/2022,3:51:00 PM,1551,16093,25,15
8/18/2022,4:51:00 PM,1651,16093,26.7,15
8/18/2022,5:51:00 PM,1751,16093,27.8,15
8/18/2022,6:00:00 PM,1800,16000,27.8,15
8/18/2022,6:51:00 PM,1851,16093,27.8,26
8/18/2022,7:51:00 PM,1951,16093,27.8,36
8/18/2022,8:51:00 PM,2051,16093,27.8,46
8/18/2022,9:51:00 PM,2151,16093,27.8,26
8/18/2022,10:51:00 PM,2251,16093,27.8,41
8/18/2022,11:51:00 PM,2351,16093,27.2,41
8/19/2022,12:00:00 AM,0,16000,27.2,41
8/19/2022,12:51:00 AM,51,16093,25.6,36
8/19/2022,1:51:00 AM,151,16093,25,15
8/19/2022,2:51:00 AM,251,16093,23.9,15
8/19/2022,3:51:00 AM,351,16093,22.8,26
8/19/2022,4:51:00 AM,451,16093,22.2,21
8/19/2022,5:51:00 AM,551,16093,21.7,26
8/19/2022,5:59:00 AM,559,999999,999.9,9999
8/19/2022,6:00:00 AM,600,16000,21.7,26
8/19/2022,6:51:00 AM,651,16093,20.6,26
8/19/2022,7:51:00 AM,751,16093,20.6,21
8/19/2022,8:51:00 AM,851,16093,20.6,26
8/19/2022,9:51:00 AM,951,16093,20.6,31
8/19/2022,10:51:00 AM,1051,16093,20,31
8/19/2022,11:51:00 AM,1151,16093,20,36
8/19/2022,12:00:00 PM,1200,16000,20,36
8/19/2022,12:51:00 PM,1251,16093,22.2,46
8/19/2022,1:51:00 PM,1351,16093,24.4,57
8/19/2022,2:51:00 PM,1451,16093,25.6,51
8/19/2022,3:51:00 PM,1551,16093,27.8,67
8/19/2022,4:51:00 PM,1651,16093,27.8,41
8/19/2022,5:51:00 PM,1751,16093,28.3,62
8/19/2022,6:00:00 PM,1800,16000,28.3,62
8/19/2022,6:51:00 PM,1851,16093,28.3,67
8/19/2022,7:51:00 PM,1951,16093,29.4,51
8/19/2022,8:51:00 PM,2051,16093,28.9,67
8/19/2022,9:51:00 PM,2151,16093,27.8,67
8/19/2022,10:51:00 PM,2251,16093,28.3,41
8/19/2022,11:51:00 PM,2351,16093,27.2,51
8/20/2022,12:00:00 AM,0,16000,27.2,51
8/20/2022,12:51:00 AM,51,16093,26.7,51
8/20/2022,1:51:00 AM,151,16093,26.1,57
8/20/2022,2:51:00 AM,251,16093,25.6,46
8/20/2022,3:51:00 AM,351,16093,24.4,46
8/20/2022,4:51:00 AM,451,16093,24.4,36
8/20/2022,5:51:00 AM,551,16093,24.4,41
8/20/2022,5:59:00 AM,559,999999,999.9,9999
8/20/2022,6:00:00 AM,600,16000,24.4,41
8/20/2022,6:49:00 AM,649,16093,23,51
8/20/2022,6:51:00 AM,651,16093,22.8,57
8/20/2022,7:51:00 AM,751,9656,18.9,21
8/20/2022,7:59:00 AM,759,6437,18.9,36
8/20/2022,8:28:00 AM,828,2414,18.9,36
8/20/2022,8:44:00 AM,844,4828,18.9,21
8/20/2022,8:51:00 AM,851,4828,18.9,21
8/20/2022,9:41:00 AM,941,6437,18.9,41
8/20/2022,9:49:00 AM,949,8047,19,36
8/20/2022,9:51:00 AM,951,8047,18.9,41
8/20/2022,10:51:00 AM,1051,16093,18.9,31
8/20/2022,11:51:00 AM,1151,16093,18.9,36
8/20/2022,12:00:00 PM,1200,16000,18.9,36
8/20/2022,12:51:00 PM,1251,16093,19.4,36
8/20/2022,1:51:00 PM,1351,16093,20,41
8/20/2022,2:51:00 PM,1451,16093,22.2,51
8/20/2022,3:51:00 PM,1551,14484,21.1,41
8/20/2022,4:51:00 PM,1651,16093,22.8,67
8/20/2022,5:51:00 PM,1751,16093,21.1,51
8/20/2022,6:00:00 PM,1800,16000,21.1,51
8/20/2022,6:51:00 PM,1851,16093,21.7,72
8/20/2022,7:18:00 PM,1918,16093,23.3,67
8/20/2022,7:51:00 PM,1951,16093,22.2,31
8/20/2022,8:08:00 PM,2008,14484,21.7,36
8/20/2022,8:51:00 PM,2051,16093,22.2,41
8/20/2022,9:51:00 PM,2151,16093,24.4,41
8/20/2022,10:51:00 PM,2251,16093,23.9,26
8/20/2022,11:51:00 PM,2351,16093,24.4,26
8/21/2022,12:00:00 AM,0,16000,24.4,26
8/21/2022,12:51:00 AM,51,16093,22.8,31
